status_id,status_message,link_name,status_type,status_link,status_published
178630919163138_333421943684034,,𝑫 𝑬 𝑿 𝑻 𝑹 𝑶 𝑴 𝑬 𝑴 𝑬 𝑻 𝑯 𝑶 𝑹 𝑷 𝑯 𝑨 𝑵,link,https://assets.ello.co/uploads/asset/attachment/4660437/ello-optimized-2b2574b3.gif,2016-10-14 15:44:36
178630919163138_329463350746560,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/329463350746560/?type=3,2016-10-13 16:50:00
178630919163138_332338707125691,,blog.magnetis.com.br,link,https://blog.magnetis.com.br/wp-content/uploads/2016/03/jovem-chaves.gif,2016-10-12 23:02:55
178630919163138_329459360746959,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/329459360746959/?type=3,2016-10-12 16:32:00
178630919163138_332162910476604,,"Exploding Fish Shitposting and Senseless Drivel, Inc.",photo,https://www.facebook.com/explodingbullshit/photos/a.953806447986906.1073741826.953805371320347/1306691522698395/?type=3,2016-10-12 15:11:45
178630919163138_332035423822686,,Skrillex is overrated and stuff: Chapter II,photo,https://www.facebook.com/SmashLeftWingDegeneracy/photos/a.307109272790808.1073741828.307102812791454/686021148232950/?type=3,2016-10-12 09:38:58
178630919163138_331766107182951,,Simulation 생명,photo,https://www.facebook.com/simulatedhell/photos/a.1018866601529850.1073741828.1018856551530855/1139635466119629/?type=3,2016-10-11 23:41:55
178630919163138_328355060857389,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/328355060857389/?type=3,2016-10-11 16:44:00
178630919163138_331501280542767,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/331501280542767/?type=3,2016-10-11 13:03:01
178630919163138_331441550548740,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/331441550548740/?type=3,2016-10-11 10:46:28
178630919163138_331021700590725,,Nina,photo,https://www.facebook.com/photo.php?fbid=1121999314563246&set=gm.561992337341443&type=3,2016-10-10 20:13:03
178630919163138_330969883929240,,giphy.com,link,http://giphy.com/gifs/3o7TKuJGvIYEiKKLcI,2016-10-10 17:50:19
178630919163138_330608487298713,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/330608487298713/?type=3,2016-10-10 13:39:01
178630919163138_327668400926055,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/327668400926055/?type=3,2016-10-10 04:19:29
178630919163138_330595207300041,,Neo Mexico,photo,https://www.facebook.com/NEOMEXlCO/photos/a.1637231076545112.1073741828.1637229776545242/1805822739685944/?type=3,2016-10-10 00:59:31
178630919163138_330578133968415,legit spooped,918,photo,https://www.facebook.com/525401130975608/photos/a.606864836162570.1073741831.525401130975608/606864862829234/?type=3,2016-10-10 00:25:30
178630919163138_328298064196422,,Timeline Photos,photo,https://www.facebook.com/netflixecosystem/photos/a.178632295829667.1073741827.178630919163138/328298064196422/?type=3,2016-10-09 16:21:00
