status_id,status_message,link_name,status_type,status_link,status_published
833622823422420_837904236327612,Planning on building a super crazy badass tricked out 360 Tony Hawk 666  420 cool desktop this winter so this is basically a photo of the ideal version of myself,Excalibur 真実の剣,photo,https://www.facebook.com/DoprT/photos/a.1624836974447850.1073741828.1620120394919508/1624837104447837/?type=3,2015-11-21 16:16:56
833622823422420_837903332994369,Going to a work function tonight. Have to be on my best behavior and try not to sweat too much. I'm bringing my sweatiest friend as a plus one for camouflage,,status,,2015-11-21 16:11:46
833622823422420_837857066332329,"I kept wondering what was with all the little goblins in the grocery store, but then I remembered the concept of children. Boom. Served",,status,,2015-11-21 12:50:56
833622823422420_837748479676521,When peeing the bed is worth it,,status,,2015-11-21 07:10:17
833622823422420_837622749689094,*gets drunk alone while watching Jessica Jones on Netflix*,,status,,2015-11-20 22:18:39
833622823422420_837534013031301,Going to get a burger because I don't care if I get fat because nobody loves me anyway~~,,status,,2015-11-20 16:03:00
833622823422420_837406163044086,"Tell your friends to like this page or tonight at midnight a ghost baby will sneak into your house and marry your mom and ask you to call him ""dad""",,status,,2015-11-20 09:23:35
833622823422420_837405493044153,"I've said ""Friday"" to anybody who has attempted to talk to me today at the office. Successful human camouflage",,status,,2015-11-20 09:21:52
833622823422420_837175553067147,While driving through an intersection my guitarists battery died. I'm fucked. Help me,,status,,2015-11-19 18:07:18
833622823422420_837168496401186,I'm like a cartoon character. I have a bunch of the same clothes so it looks like I wear the same thing every day,,status,,2015-11-19 17:34:59
833622823422420_837158623068840,Attempting to work on my idea again with renewed vigor. It is going much better this time even though I'm just building an intro with place holders and programmer's assets,,status,,2015-11-19 16:50:34
833622823422420_836891286428907,Made the rookie mistake of anger napping all night. Now it's late and I'm not tired. What have I done? I let everybody down,,status,,2015-11-19 01:29:26
833622823422420_836788856439150,It goes not as well as I hoped. I thought I had the assets I need but I don't and rather than try to make them I am combing the depths of my steam backlog. Good work me,,status,,2015-11-18 18:55:54
833622823422420_836751623109540,I live in constant fear,Timeline Photos,photo,https://www.facebook.com/y666drasil/photos/a.836273496490686.1073741828.833622823422420/836751623109540/?type=3,2015-11-18 16:09:18
833622823422420_836746736443362,My boss told me to stop working and I asked if I could go home and he said no. What is happening? Is this what jail feels like,,status,,2015-11-18 15:48:43
833622823422420_836720936445942,I'm going to start working on a new game idea tonight. It's going to be really cute. And despite the constant pressure from the void that threatens to consume all purpose in life I'm excited to see how it goes. I'm going to build it in rpg maker because fuck it. I'll let you know how it goes,,status,,2015-11-18 14:17:27
833622823422420_836678003116902,No more levels to play in Candy Crush. What have I done,,status,,2015-11-18 12:01:22
833622823422420_836659753118727,To celebrate 50 likes I'm going to throw up and wish it was Christmas,,status,,2015-11-18 11:06:59
833622823422420_836273453157357,lol,Timeline Photos,photo,https://www.facebook.com/y666drasil/photos/a.836273496490686.1073741828.833622823422420/836273453157357/?type=3,2015-11-17 11:41:22
833622823422420_836037329847636,I'm in a band. Does anybody want to make out,,status,,2015-11-16 22:07:41
833622823422420_835963069855062,Girl I used to date posted a cute selfie today. I regret everything,,status,,2015-11-16 16:51:42
833622823422420_835833153201387,I can Phil it Collins in the air tonight,,status,,2015-11-16 09:54:24
